DEPT,GR,RHOB,DT,ILD,SP,CALD,DRHO
3112.5,11.5,2.58,56.65,49.11,-40.46,7.73,0.06
3113.0,11.41,2.54,57.78,48.92,-40.68,7.73,0.03
3113.5,11.3,2.54,59.84,47.86,-40.9,7.73,0.02
3114.0,10.57,2.58,61.28,46.57,-41.3,7.73,0.03
3114.5,10.04,2.59,61.25,45.44,-41.78,7.73,0.04
3115.0,11.75,2.57,60.08,45.56,-42.19,7.73,0.05
3115.5,13.8,2.55,56.93,46.08,-42.59,7.73,0.06
3116.0,12.59,2.56,53.86,44.86,-43.04,7.73,0.08
3116.5,12.63,2.56,53.64,41.97,-43.48,7.73,0.06
3117.0,15.24,2.56,55.46,37.23,-43.97,7.73,0.04
3117.5,16.77,2.58,57.9,32.82,-44.52,7.73,0.04
3118.0,16.97,2.61,59.06,29.75,-45.09,7.73,0.05
3118.5,14.77,2.6,57.93,27.42,-45.7,7.73,0.04
3119.0,12.39,2.56,55.73,25.69,-46.43,7.73,0.03
3119.5,11.46,2.55,54.77,24.47,-47.3,7.73,0.05
3120.0,12.08,2.58,55.94,23.97,-48.18,7.73,0.09
3120.5,14.08,2.63,58.57,24.19,-49.01,7.73,0.14
3121.0,15.33,2.66,60.65,25.18,-49.73,7.73,0.14
3121.5,14.74,2.66,61.3,26.73,-50.18,7.73,0.11
3122.0,13.95,2.66,60.69,28.4,-50.54,7.73,0.08
3122.5,14.73,2.68,60.33,29.52,-50.94,7.73,0.09
3123.0,16.57,2.71,60.2,29.44,-51.29,7.71,0.11
3123.5,15.49,2.67,59.19,28.15,-51.63,7.7,0.08
3124.0,13.82,2.6,57.16,26.17,-52.04,7.7,0.04
3124.5,12.27,2.52,55.17,24.08,-52.65,7.69,0.01
3125.0,11.97,2.44,54.83,22.27,-53.38,7.69,0.0
3125.5,14.04,2.36,55.38,20.74,-54.25,7.69,0.01
3126.0,16.17,2.26,57.42,19.41,-55.17,7.71,0.03
3126.5,17.77,2.18,59.43,18.42,-56.05,7.72,0.09
3127.0,17.05,2.23,61.16,17.78,-56.71,7.72,0.2
3127.5,14.57,2.43,66.3,17.33,-57.07,7.72,0.3
3128.0,13.34,2.59,70.67,17.02,-57.41,7.72,0.26
3128.5,12.84,2.61,71.07,16.81,-57.92,7.72,0.12
3129.0,13.55,2.52,70.23,16.59,-58.78,7.73,0.02
3129.5,14.98,2.34,69.3,16.24,-60.09,7.72,-0.02
3130.0,16.87,2.12,65.22,15.71,-61.8,7.72,-0.04
3130.5,21.13,1.94,59.76,15.01,-63.9,7.72,-0.01
3131.0,23.83,1.86,59.29,14.14,-65.82,7.72,0.04
3131.5,22.01,1.96,62.95,13.2,-66.45,7.73,0.11
3132.0,17.75,2.11,66.18,12.43,-63.45,7.72,0.12
3132.5,13.48,2.23,67.72,12.01,-56.78,7.72,0.08
3133.0,13.12,2.31,66.24,12.01,-52.08,7.72,0.04
3133.5,16.22,2.37,64.61,12.4,-50.56,7.72,0.03
3134.0,17.9,2.44,64.34,13.1,-50.47,7.72,0.04
3134.5,16.8,2.52,64.72,13.96,-50.54,7.72,0.05
3135.0,15.26,2.59,65.88,14.92,-50.36,7.72,0.05
3135.5,15.26,2.61,65.49,16.07,-50.16,7.72,0.03
3136.0,15.75,2.62,62.34,17.44,-50.08,7.73,0.03
3136.5,15.24,2.65,59.86,18.98,-49.88,7.72,0.04
3137.0,15.0,2.68,57.77,20.73,-49.41,7.72,0.05
3137.5,15.33,2.69,56.75,22.6,-48.73,7.72,0.06
3138.0,15.1,2.7,57.52,24.39,-48.18,7.72,0.07
3138.5,14.92,2.66,58.51,25.27,-47.95,7.73,0.06
3139.0,15.86,2.6,58.78,24.82,-48.21,7.73,0.06
3139.5,17.57,2.57,57.48,23.76,-48.78,7.73,0.08
3140.0,17.19,2.56,54.57,23.18,-49.29,7.73,0.12
3140.5,15.96,2.56,52.43,23.67,-49.67,7.73,0.16
3141.0,15.43,2.57,52.14,24.94,-49.92,7.73,0.18
3141.5,14.9,2.61,52.55,25.99,-50.03,7.73,0.17
3142.0,13.54,2.63,54.18,26.33,-49.98,7.73,0.13
3142.5,13.56,2.63,56.62,26.3,-49.9,7.73,0.1
3143.0,15.42,2.66,57.84,26.15,-49.76,7.73,0.11
3143.5,14.76,2.71,57.82,26.02,-49.64,7.73,0.17
3144.0,13.87,2.74,57.25,26.23,-49.57,7.73,0.19
3144.5,15.68,2.67,57.96,26.6,-49.28,7.73,0.12
3145.0,17.2,2.58,59.6,26.56,-48.86,7.73,0.06
3145.5,15.52,2.54,59.92,26.24,-48.31,7.73,0.04
3146.0,12.79,2.55,59.09,25.96,-48.0,7.73,0.06
3146.5,12.22,2.59,58.74,25.85,-47.79,7.73,0.08
3147.0,12.49,2.65,59.85,25.75,-47.28,7.73,0.11
3147.5,13.66,2.69,59.99,25.41,-46.49,7.73,0.1
3148.0,14.57,2.69,57.95,24.9,-45.35,7.74,0.08
3148.5,13.02,2.68,54.95,24.37,-44.33,7.72,0.05
3149.0,12.08,2.65,52.95,23.82,-44.15,7.72,0.03
3149.5,12.69,2.57,52.29,23.41,-44.44,7.72,0.01
3150.0,13.5,2.46,53.58,23.24,-44.92,7.77,0.01
3150.5,13.87,2.39,57.05,23.26,-45.78,7.74,0.04
3151.0,13.21,2.42,60.03,23.34,-46.71,7.72,0.12
3151.5,14.48,2.51,62.15,23.31,-46.54,7.72,0.18
3152.0,15.95,2.62,64.45,23.16,-46.12,7.71,0.19
3152.5,16.46,2.7,64.79,23.19,-45.87,7.7,0.16
3153.0,16.08,2.69,62.49,23.48,-45.36,7.7,0.09
3153.5,16.21,2.64,59.07,23.83,-44.73,7.71,0.04
3154.0,16.77,2.58,56.95,24.03,-44.27,7.73,0.03
3154.5,16.04,2.53,54.77,23.89,-44.24,7.73,0.05
3155.0,14.15,2.49,53.46,23.38,-44.57,7.75,0.08
3155.5,15.24,2.49,55.01,22.52,-44.98,7.77,0.11
3156.0,17.84,2.51,57.51,21.6,-45.24,7.77,0.13
3156.5,17.62,2.49,60.44,20.88,-45.47,7.81,0.11
3157.0,18.01,2.46,63.18,20.41,-45.7,7.85,0.08
3157.5,20.55,2.43,64.56,20.24,-45.87,7.85,0.05
3158.0,19.33,2.4,65.83,20.26,-45.9,7.85,0.03
3158.5,15.39,2.4,67.49,20.19,-45.95,7.85,0.03
3159.0,14.56,2.42,69.88,19.91,-46.14,7.85,0.03
3159.5,15.25,2.42,73.24,19.51,-46.23,7.85,0.02
3160.0,14.68,2.4,75.82,19.18,-46.31,7.85,0.02
3160.5,13.9,2.4,75.04,18.94,-46.49,7.85,0.02
3161.0,13.5,2.43,73.38,18.71,-46.49,7.85,0.04
3161.5,13.68,2.47,71.29,18.39,-46.28,7.85,0.04
3162.0,13.28,2.5,71.17,17.95,-46.17,7.85,0.04
3162.5,12.68,2.5,71.6,17.48,-46.33,7.85,0.04
3163.0,12.18,2.49,71.27,17.18,-46.69,7.85,0.03
3163.5,13.81,2.47,69.69,17.03,-46.95,7.87,0.03
3164.0,15.71,2.47,66.98,17.0,-47.06,7.87,0.03
3164.5,16.34,2.47,64.68,16.99,-47.0,7.87,0.02
3165.0,16.25,2.47,64.93,16.83,-46.79,7.87,0.02
3165.5,16.67,2.47,65.83,16.63,-46.74,7.87,0.02
3166.0,19.03,2.47,66.12,16.54,-46.77,7.87,0.04
3166.5,19.17,2.48,66.3,16.56,-46.77,7.87,0.05
3167.0,17.34,2.47,66.54,16.63,-46.85,7.87,0.06
3167.5,14.7,2.43,66.98,16.64,-46.94,7.87,0.06
3168.0,12.71,2.41,68.4,16.53,-46.9,7.87,0.06
3168.5,12.49,2.4,70.0,16.42,-46.76,7.87,0.06
3169.0,13.12,2.42,70.89,16.39,-46.66,7.87,0.07
3169.5,13.67,2.43,71.07,16.61,-46.53,7.87,0.06
3170.0,12.84,2.45,70.01,17.13,-46.4,7.87,0.06
3170.5,11.85,2.45,68.67,17.68,-46.3,7.87,0.06
3171.0,12.59,2.44,68.05,18.11,-46.26,7.87,0.05
3171.5,13.33,2.44,68.0,18.34,-46.2,7.87,0.03
3172.0,13.62,2.44,67.8,18.6,-46.23,7.87,0.02
3172.5,13.72,2.45,67.51,18.91,-46.18,7.87,0.01
3173.0,14.62,2.44,66.48,19.28,-46.06,7.87,0.01
3173.5,17.12,2.45,64.96,19.49,-45.82,7.87,0.04
3174.0,17.0,2.49,65.11,19.44,-45.47,7.87,0.06
3174.5,17.09,2.52,65.85,19.29,-45.55,7.87,0.07
3175.0,19.54,2.53,66.0,19.16,-45.95,7.87,0.07
3175.5,19.63,2.55,65.29,19.33,-46.5,7.87,0.07
3176.0,19.15,2.54,63.65,19.84,-46.97,7.87,0.06
3176.5,18.73,2.54,62.05,20.54,-46.87,7.87,0.04
3177.0,15.98,2.54,60.74,21.21,-46.32,7.87,0.03
3177.5,15.74,2.55,60.18,21.89,-45.74,7.87,0.03
3178.0,17.67,2.56,60.06,22.59,-45.21,7.87,0.04
3178.5,18.09,2.56,59.71,23.59,-44.56,7.87,0.05
3179.0,18.58,2.56,59.03,24.89,-43.84,7.87,0.05
3179.5,19.07,2.55,58.81,26.63,-43.37,7.87,0.05
3180.0,16.99,2.53,58.78,28.51,-43.11,7.87,0.03
3180.5,14.88,2.53,58.46,29.94,-42.87,7.87,0.03
3181.0,14.51,2.53,58.63,30.51,-42.54,7.87,0.04
3181.5,15.21,2.54,59.02,30.23,-42.28,7.87,0.04
3182.0,14.71,2.54,59.52,29.17,-42.34,7.87,0.03
3182.5,14.44,2.56,60.2,27.98,-42.76,7.87,0.03
3183.0,17.86,2.57,59.65,26.75,-43.34,7.87,0.04
3183.5,21.04,2.56,58.7,25.3,-44.01,7.87,0.04
3184.0,20.65,2.54,58.38,23.71,-44.94,7.87,0.04
3184.5,20.46,2.52,59.19,22.21,-46.02,7.87,0.03
3185.0,21.85,2.52,60.4,21.02,-47.07,7.87,0.03
3185.5,22.2,2.53,60.62,20.33,-47.81,7.87,0.03
3186.0,20.63,2.54,60.85,20.23,-48.1,7.87,0.03
3186.5,19.56,2.54,62.07,20.68,-48.06,7.87,0.03
3187.0,20.62,2.54,64.31,21.69,-47.78,7.87,0.03
3187.5,22.14,2.54,65.39,23.35,-47.26,7.87,0.02
3188.0,22.79,2.54,65.08,25.65,-46.69,7.87,0.02
3188.5,23.04,2.56,64.15,28.8,-46.2,7.87,0.02
3189.0,24.74,2.58,62.15,32.82,-45.59,7.87,0.02
3189.5,26.98,2.59,60.23,37.56,-44.62,7.87,0.01
3190.0,27.44,2.6,59.06,42.81,-43.24,7.87,0.02
3190.5,25.18,2.64,58.63,48.06,-41.6,7.87,0.04
3191.0,21.14,2.68,58.36,53.01,-40.06,7.87,0.05
3191.5,19.06,2.67,57.65,57.07,-38.78,7.87,0.03
3192.0,18.18,2.65,56.71,60.15,-37.49,7.87,0.02
3192.5,17.29,2.66,55.77,61.86,-36.11,7.87,0.01
3193.0,20.45,2.68,54.48,61.54,-34.86,7.87,0.01
3193.5,26.76,2.7,53.4,60.94,-34.04,7.87,0.01
3194.0,29.32,2.71,52.65,60.49,-33.72,7.87,0.01
3194.5,29.53,2.71,52.27,60.11,-33.56,7.87,0.01
3195.0,30.73,2.7,52.47,60.33,-33.46,7.87,0.01
3195.5,31.02,2.69,52.98,60.92,-33.56,7.87,0.01
3196.0,29.6,2.68,53.69,61.23,-33.79,7.87,0.02
3196.5,27.92,2.66,54.07,60.81,-34.2,7.87,0.02
3197.0,25.81,2.65,54.28,59.05,-34.72,7.87,0.01
3197.5,25.3,2.64,54.49,57.05,-35.08,7.87,0.01
3198.0,25.92,2.65,54.66,53.74,-35.13,7.87,0.01
3198.5,27.53,2.68,55.04,50.76,-35.01,7.87,0.01
3199.0,28.33,2.68,55.21,48.73,-34.9,7.87,0.01
3199.5,27.84,2.67,55.42,47.46,-34.95,7.87,0.0
3200.0,27.94,2.66,55.58,47.2,-35.17,7.87,-0.0
3200.5,27.33,2.65,55.62,47.61,-35.42,7.87,-0.0
3201.0,26.37,2.64,55.8,48.51,-35.48,7.87,-0.0
3201.5,23.97,2.63,56.13,50.22,-35.33,7.87,0.0
3202.0,20.72,2.64,56.15,52.54,-35.1,7.87,0.01
3202.5,20.25,2.66,55.98,54.68,-34.63,7.87,0.01
3203.0,20.97,2.66,56.0,56.86,-33.87,7.87,0.01
3203.5,19.95,2.66,55.98,58.37,-33.3,7.87,0.01
3204.0,18.96,2.67,56.24,58.77,-33.08,7.87,0.02
3204.5,18.0,2.68,56.91,58.66,-32.88,7.87,0.01
3205.0,17.68,2.68,57.8,57.57,-32.68,7.87,0.01
3205.5,18.0,2.67,58.01,56.23,-32.56,7.87,0.0
3206.0,19.92,2.66,58.08,54.71,-32.52,7.87,-0.0
3206.5,23.91,2.67,58.43,53.38,-32.79,7.87,-0.0
3207.0,27.1,2.67,58.81,52.66,-33.13,7.87,-0.0
3207.5,29.54,2.68,59.29,52.69,-33.51,7.87,-0.01
3208.0,31.67,2.68,59.28,53.38,-34.48,7.87,-0.01
3208.5,30.18,2.68,58.39,54.26,-35.27,7.87,-0.01
3209.0,25.58,2.69,57.5,56.05,-35.4,7.87,-0.0
3209.5,21.66,2.68,56.58,58.06,-35.09,7.87,0.0
3210.0,19.57,2.68,56.07,60.38,-35.03,7.87,0.01
3210.5,19.36,2.68,56.31,61.83,-35.43,7.87,0.01
3211.0,20.13,2.68,56.27,62.71,-35.62,7.87,0.02
3211.5,21.71,2.68,55.43,62.43,-35.6,7.87,0.02
3212.0,21.28,2.68,54.9,61.51,-35.79,7.87,0.02
3212.5,19.51,2.66,54.67,60.11,-35.98,7.87,0.01
3213.0,17.89,2.64,54.53,58.81,-36.04,7.87,0.01
3213.5,16.67,2.64,54.87,57.63,-35.86,7.87,0.01
3214.0,17.49,2.66,55.4,56.72,-35.5,7.87,0.03
3214.5,20.31,2.68,55.75,55.8,-35.21,7.87,0.05
3215.0,21.37,2.67,55.93,55.04,-35.22,7.87,0.04
3215.5,19.18,2.67,55.65,54.74,-35.41,7.87,0.04
3216.0,17.82,2.67,55.68,55.44,-35.47,7.87,0.04
3216.5,19.71,2.67,56.5,56.86,-35.43,7.87,0.04
3217.0,21.67,2.66,56.83,58.77,-35.51,7.87,0.04
3217.5,18.6,2.65,56.55,60.44,-35.69,7.87,0.04
3218.0,15.6,2.66,56.38,61.34,-35.68,7.87,0.06
3218.5,15.29,2.68,56.33,59.99,-35.37,7.87,0.07
3219.0,17.04,2.69,56.17,57.75,-35.0,7.87,0.07
3219.5,19.64,2.7,55.98,54.37,-34.94,7.87,0.04
3220.0,21.28,2.69,55.95,51.53,-35.15,7.87,0.01
3220.5,21.74,2.68,55.58,49.21,-35.18,7.87,0.0
3221.0,21.59,2.68,55.08,47.69,-34.69,7.87,0.0
3221.5,23.99,2.67,54.9,47.04,-34.03,7.87,0.01
3222.0,25.47,2.67,55.08,47.7,-34.02,7.87,0.01
3222.5,23.42,2.66,55.6,48.95,-34.68,7.87,0.01
3223.0,22.72,2.67,56.1,50.91,-35.17,7.87,0.01
3223.5,24.66,2.69,56.08,53.58,-35.1,7.87,0.01
3224.0,28.35,2.72,55.4,56.21,-34.62,7.87,0.01
3224.5,33.57,2.75,54.5,58.81,-34.1,7.87,0.0
3225.0,39.99,2.76,53.97,59.83,-33.72,7.87,0.0
3225.5,40.91,2.74,53.78,59.37,-33.55,7.87,0.0
3226.0,33.29,2.7,54.12,58.43,-33.59,7.87,0.0
3226.5,25.12,2.66,54.67,57.18,-33.79,7.87,0.01
3227.0,23.92,2.65,55.32,56.46,-34.07,7.87,0.02
3227.5,26.49,2.66,56.71,56.23,-34.32,7.87,0.03
3228.0,28.47,2.68,58.0,56.91,-34.4,7.87,0.03
3228.5,29.28,2.69,57.38,58.6,-34.31,7.87,0.03
3229.0,28.88,2.68,55.88,61.05,-34.14,7.87,0.02
3229.5,27.34,2.67,55.32,64.22,-33.99,7.87,0.01
3230.0,22.6,2.68,55.23,67.22,-33.97,7.87,0.02
3230.5,19.46,2.69,55.35,69.5,-34.1,7.87,0.04
3231.0,21.32,2.7,54.97,71.02,-34.24,7.87,0.04
3231.5,22.62,2.69,53.95,71.75,-34.33,7.87,0.03
3232.0,23.32,2.68,53.39,72.21,-34.5,7.87,0.01
3232.5,25.38,2.69,53.12,72.96,-34.74,7.87,0.0
3233.0,26.13,2.7,52.62,73.57,-35.0,7.87,0.0
3233.5,23.51,2.71,52.27,72.06,-35.32,7.87,0.01
3234.0,21.27,2.72,52.42,68.97,-35.7,7.87,0.02
3234.5,20.22,2.72,52.6,64.57,-36.15,7.87,0.02
3235.0,20.51,2.7,52.8,59.39,-36.64,7.87,0.03
3235.5,23.02,2.66,53.22,55.05,-37.11,7.87,0.03
3236.0,24.91,2.65,53.95,50.79,-37.59,7.87,0.05
3236.5,25.8,2.66,55.2,47.17,-38.05,7.87,0.08
3237.0,26.71,2.65,56.13,43.86,-38.48,7.87,0.09
3237.5,25.92,2.63,56.68,41.0,-38.79,7.87,0.07
3238.0,24.68,2.62,57.09,38.48,-38.98,7.87,0.06
3238.5,24.53,2.62,57.14,36.6,-39.07,7.87,0.07
3239.0,22.28,2.63,57.65,35.4,-39.02,7.87,0.08
3239.5,21.49,2.65,58.0,34.59,-38.82,7.87,0.1
3240.0,25.79,2.68,57.94,33.87,-38.52,7.87,0.11
3240.5,33.67,2.71,58.68,33.17,-38.12,7.87,0.1
3241.0,38.27,2.71,59.81,32.45,-37.5,7.87,0.07
3241.5,38.67,2.69,60.23,32.05,-36.51,7.87,0.04
3242.0,38.85,2.68,59.96,31.88,-35.1,7.87,0.03
3242.5,35.67,2.69,60.16,31.84,-33.57,7.87,0.04
3243.0,31.46,2.69,60.61,31.81,-32.5,7.87,0.03
3243.5,28.98,2.67,60.59,31.87,-31.9,7.87,0.02
3244.0,27.75,2.67,60.0,32.07,-31.84,7.87,0.02
3244.5,30.75,2.69,59.84,32.44,-31.53,7.87,0.03
3245.0,33.94,2.69,60.87,32.79,-30.7,7.87,0.02
3245.5,33.07,2.68,61.7,33.25,-29.76,7.87,0.01
3246.0,33.4,2.68,61.91,33.96,-28.79,7.87,0.0
3246.5,37.53,2.69,61.34,34.57,-27.64,7.87,0.0
3247.0,40.13,2.7,60.2,35.22,-26.7,7.87,0.0
3247.5,39.11,2.7,59.69,35.83,-26.43,7.87,0.0
3248.0,38.09,2.69,60.48,36.43,-25.9,7.87,0.0
3248.5,37.07,2.69,61.16,37.02,-25.5,7.87,0.0
3249.0,35.05,2.68,61.28,37.73,-26.09,7.87,0.01
3249.5,33.82,2.69,61.77,38.39,-27.06,7.87,0.02
3250.0,32.89,2.69,62.08,39.18,-27.58,7.87,0.03
3250.5,31.57,2.68,61.42,39.92,-28.26,7.87,0.02
3251.0,34.66,2.68,60.88,40.59,-28.91,7.87,0.01
3251.5,40.16,2.68,60.51,41.04,-29.92,7.87,0.01
3252.0,43.17,2.69,60.14,41.03,-30.86,7.87,0.01
3252.5,43.54,2.68,60.32,40.6,-31.39,7.87,0.0
3253.0,41.76,2.67,60.42,40.03,-31.72,7.87,0.0
3253.5,39.54,2.66,60.25,39.14,-32.0,7.87,-0.01
3254.0,37.11,2.67,59.54,38.18,-32.26,7.87,-0.01
3254.5,32.56,2.69,58.81,37.14,-32.42,7.87,-0.0
3255.0,30.15,2.69,58.23,35.8,-32.32,7.87,-0.0
3255.5,32.32,2.69,57.53,34.36,-32.03,7.87,-0.0
3256.0,37.66,2.69,57.38,33.05,-31.65,7.87,0.0
3256.5,40.56,2.69,57.86,31.86,-31.19,7.87,0.0
3257.0,36.87,2.69,58.4,30.84,-30.53,7.87,0.0
3257.5,30.55,2.7,58.74,29.95,-29.6,7.87,0.01
3258.0,28.52,2.71,58.75,29.22,-28.5,7.87,0.01
3258.5,29.83,2.71,58.26,28.61,-27.16,7.87,0.0
3259.0,31.06,2.7,58.11,28.19,-25.69,7.87,-0.0
3259.5,30.34,2.7,58.45,27.89,-24.26,7.87,-0.0
3260.0,32.3,2.69,58.94,27.63,-23.03,7.87,-0.01
3260.5,33.26,2.68,59.32,27.42,-22.28,7.87,-0.01
3261.0,32.22,2.69,59.14,27.34,-22.05,7.87,-0.01
3261.5,32.14,2.69,59.02,27.36,-21.79,7.87,-0.0
3262.0,31.87,2.69,58.99,27.43,-21.32,7.87,-0.0
3262.5,32.3,2.69,59.2,27.42,-20.84,7.87,-0.0
3263.0,35.17,2.69,59.54,27.26,-20.44,7.87,-0.0
3263.5,36.4,2.7,59.9,27.1,-20.21,7.87,0.0
3264.0,34.89,2.7,60.04,27.02,-20.2,7.87,0.01
3264.5,35.66,2.7,59.73,27.06,-20.41,7.87,0.01
3265.0,38.9,2.69,59.26,27.17,-20.56,7.87,0.0
3265.5,44.06,2.68,59.61,27.34,-20.47,7.87,0.0
3266.0,45.68,2.68,60.41,27.68,-20.19,7.87,0.0
3266.5,45.13,2.69,60.61,28.12,-19.88,7.87,0.0
3267.0,44.89,2.69,60.26,28.93,-19.6,7.87,0.01
3267.5,43.32,2.7,59.73,30.33,-19.23,7.87,0.01
3268.0,42.27,2.69,58.96,32.31,-18.63,7.87,0.01
3268.5,40.35,2.68,58.23,34.01,-17.85,7.87,0.0
3269.0,37.61,2.68,57.35,34.69,-17.22,7.87,0.01
3269.5,38.01,2.71,56.89,34.11,-16.43,7.87,0.02
3270.0,40.3,2.76,56.49,32.5,-15.26,7.87,0.03
3270.5,46.39,2.78,55.32,30.06,-14.03,7.87,0.03
3271.0,54.52,2.77,55.36,26.95,-12.94,7.87,0.02
3271.5,62.79,2.75,57.62,23.47,-11.94,7.87,0.0
3272.0,77.38,2.73,61.4,19.93,-11.1,7.87,-0.0
3272.5,91.21,2.71,64.77,16.61,-10.39,7.87,-0.01
3273.0,93.46,2.7,68.0,14.61,-9.83,7.87,-0.01
3273.5,88.61,2.68,71.3,13.49,-9.52,7.87,-0.0
3274.0,92.66,2.67,73.93,12.98,-9.61,7.87,0.01
3274.5,109.72,2.67,77.19,13.04,-9.83,7.87,0.02
3275.0,118.43,2.67,80.89,13.41,-9.95,7.87,0.03
3275.5,115.62,2.66,83.13,14.04,-10.05,7.87,0.02
3276.0,108.77,2.64,85.39,15.01,-10.3,7.87,0.02
3276.5,91.04,2.63,85.07,16.25,-10.6,7.87,0.01
3277.0,73.1,2.64,81.36,17.85,-10.71,7.87,0.0
3277.5,65.63,2.65,76.85,19.65,-10.61,7.87,0.01
3278.0,61.46,2.67,71.96,21.1,-10.39,7.87,0.02
3278.5,61.22,2.68,69.03,21.89,-10.23,7.87,0.03
3279.0,66.35,2.67,68.51,21.7,-10.18,7.87,0.02
3279.5,74.66,2.64,68.79,20.99,-10.18,7.87,0.01
3280.0,80.48,2.61,69.84,20.03,-10.13,7.87,0.02
3280.5,78.83,2.62,70.4,18.98,-10.06,7.87,0.02
3281.0,75.53,2.64,70.66,18.15,-9.97,7.87,0.02
3281.5,75.35,2.67,71.37,17.57,-9.94,7.87,0.02
3282.0,80.93,2.68,71.72,17.22,-10.06,7.87,0.02
3282.5,87.24,2.67,72.0,16.98,-10.15,7.87,0.01
3283.0,87.43,2.66,72.51,16.85,-10.09,7.87,0.01
3283.5,86.38,2.66,73.25,16.86,-9.89,7.87,0.01
3284.0,86.13,2.65,73.79,16.98,-9.54,7.87,0.01
3284.5,84.15,2.65,74.21,17.27,-9.23,7.87,0.01
3285.0,79.88,2.66,74.56,17.74,-9.34,7.87,0.02
3285.5,77.45,2.67,74.88,18.36,-9.53,7.87,0.02
3286.0,77.08,2.68,74.64,19.15,-9.48,7.87,0.03
3286.5,77.2,2.69,73.4,19.91,-9.26,7.87,0.03
3287.0,77.22,2.71,71.74,20.24,-9.05,7.87,0.03
3287.5,78.45,2.71,70.19,19.79,-8.89,7.87,0.02
3288.0,80.43,2.71,69.22,18.46,-8.86,7.87,0.01
3288.5,78.39,2.7,69.54,16.64,-8.99,7.87,0.01
3289.0,79.03,2.69,69.69,14.71,-9.24,7.87,0.01
3289.5,88.41,2.67,70.18,12.97,-9.58,7.87,0.0
3290.0,103.32,2.65,71.6,11.59,-9.93,7.87,-0.0
3290.5,122.26,2.63,74.62,10.48,-10.26,7.87,-0.0
3291.0,138.28,2.62,79.96,9.6,-10.62,7.87,0.0
3291.5,144.41,2.61,85.94,8.96,-10.95,7.87,0.0
3292.0,146.15,2.6,91.46,8.51,-11.2,7.86,0.0
3292.5,147.41,2.6,95.15,8.27,-11.4,7.85,0.01
3293.0,147.89,2.6,96.55,8.23,-11.47,7.85,0.01
3293.5,145.78,2.6,96.49,8.31,-11.41,7.85,0.01
3294.0,144.94,2.6,95.78,8.47,-11.14,7.85,0.01
3294.5,143.81,2.6,95.11,8.67,-10.91,7.85,0.01
3295.0,139.52,2.6,94.68,8.83,-11.06,7.85,0.0
3295.5,137.67,2.61,94.66,8.96,-11.16,7.85,0.0
3296.0,135.03,2.6,94.26,9.06,-11.35,7.85,0.0
3296.5,135.26,2.6,93.76,9.12,-11.87,7.85,0.01
3297.0,139.15,2.6,93.37,9.17,-12.56,7.85,0.01
3297.5,145.9,2.6,93.19,9.2,-13.12,7.85,0.01
3298.0,148.44,2.59,93.17,9.21,-13.46,7.85,0.01
3298.5,141.59,2.59,93.17,9.2,-13.72,7.85,0.0
3299.0,133.3,2.58,93.15,9.18,-14.05,7.85,0.0
3299.5,135.38,2.58,92.99,9.14,-14.42,7.85,0.0
3300.0,139.98,2.58,92.8,9.09,-14.84,7.85,0.0
3300.5,143.62,2.59,92.81,9.04,-15.41,7.85,0.0
3301.0,146.21,2.59,92.8,9.01,-16.04,7.85,0.0
3301.5,147.86,2.6,92.99,8.98,-16.65,7.85,0.0
3302.0,150.69,2.6,93.19,8.99,-17.1,7.85,0.01
3302.5,149.17,2.6,93.55,9.03,-17.32,7.85,0.01
3303.0,140.58,2.58,94.07,9.11,-17.41,7.85,0.01
3303.5,135.48,2.58,94.07,9.22,-17.43,7.85,0.0
3304.0,135.02,2.58,93.92,9.32,-17.46,7.85,0.0
3304.5,134.77,2.59,93.72,9.42,-17.49,7.85,0.0
3305.0,132.59,2.59,93.35,9.46,-17.45,7.85,0.0
3305.5,134.35,2.6,92.94,9.47,-17.35,7.85,0.0
3306.0,138.25,2.61,92.17,9.47,-17.19,7.85,0.0
3306.5,140.38,2.62,90.94,9.48,-16.95,7.85,0.01
3307.0,142.75,2.63,89.87,9.49,-16.67,7.85,0.01
3307.5,144.36,2.63,89.51,9.5,-16.35,7.85,0.01
3308.0,145.54,2.62,89.84,9.49,-15.92,7.85,0.0
3308.5,146.03,2.62,90.71,9.44,-15.38,7.85,0.0
3309.0,149.1,2.62,91.35,9.33,-14.74,7.85,0.0
3309.5,153.23,2.62,91.08,9.18,-13.98,7.85,-0.0
3310.0,150.32,2.62,90.4,9.01,-13.06,7.85,-0.0
3310.5,141.61,2.62,90.4,8.85,-11.86,7.85,-0.01
3311.0,134.9,2.62,90.55,8.64,-10.4,7.85,-0.0
3311.5,131.52,2.61,91.01,8.34,-9.08,7.85,-0.0
3312.0,138.11,2.6,92.0,8.04,-8.23,7.85,-0.0
3312.5,150.1,2.6,92.89,7.79,-7.84,7.85,-0.0
3313.0,155.15,2.6,92.75,7.74,-7.73,7.85,0.0
3313.5,156.04,2.6,92.57,7.97,-7.86,7.85,0.0
3314.0,156.37,2.62,93.13,8.61,-8.33,7.85,0.01
3314.5,150.39,2.66,92.64,9.67,-9.09,7.84,0.02
3315.0,129.97,2.7,89.54,10.93,-9.91,7.84,0.02
3315.5,105.24,2.72,85.96,12.37,-10.44,7.85,0.01
3316.0,82.64,2.72,79.04,14.27,-10.73,7.85,0.0
3316.5,58.89,2.73,71.86,17.1,-11.31,7.85,0.0
